time,position,rpm
2024-12-11 15:20:20.577033,3,0
2024-12-11 15:20:26.252948,0,15
2024-12-11 15:20:34.464361,2,0
2024-12-11 15:20:35.583178,3,0
2024-12-11 15:20:41.244397,0,0
2024-12-11 15:20:44.42416,2,0
2024-12-11 15:20:46.268686,0,0
2024-12-11 15:21:05.818572,0,19
2024-12-11 15:21:09.428608,2,0
2024-12-11 15:21:10.654509,3,0
2024-12-11 15:21:12.428241,0,37
2024-12-11 15:21:14.454056,2,0
2024-12-11 15:21:14.774302,0,25
2024-12-11 15:21:16.869095,0,29
2024-12-11 15:21:19.068346,0,28
2024-12-11 15:21:19.454716,2,0
2024-12-11 15:21:21.029175,0,29
2024-12-11 15:21:22.918097,0,30
2024-12-11 15:21:24.454446,2,0
2024-12-11 15:21:24.623498,0,35
2024-12-11 15:21:25.664185,3,0
2024-12-11 15:21:29.463687,2,0
2024-12-11 15:21:29.619793,0,35
2024-12-11 15:21:30.734738,3,0
2024-12-11 15:21:31.209556,0,36
2024-12-11 15:21:32.905189,0,34
2024-12-11 15:21:39.529957,2,0
2024-12-11 15:21:40.694722,3,0
2024-12-11 15:21:45.3761,0,0
2024-12-11 15:21:45.750181,3,0
2024-12-11 15:21:49.621642,2,0
2024-12-11 15:21:50.468913,0,0
2024-12-11 15:21:54.547546,2,0
2024-12-11 15:21:55.407014,0,0
2024-12-11 15:21:59.491998,2,0
2024-12-11 15:22:08.706971,0,0
2024-12-11 15:22:10.733081,3,0
2024-12-11 15:22:13.236853,0,12
2024-12-11 15:22:15.686949,3,0
2024-12-11 15:22:15.931743,0,22
2024-12-11 15:22:19.043609,0,21
2024-12-11 15:22:20.691904,3,0
2024-12-11 15:22:24.552394,2,0
2024-12-11 15:22:25.677173,3,0
2024-12-11 15:22:26.477863,0,25
2024-12-11 15:22:30.808567,0,26
2024-12-11 15:22:38.829689,0,21
2024-12-11 15:22:43.830189,0,0
2024-12-11 15:22:49.509729,2,0
2024-12-11 15:22:54.510429,2,0
2024-12-11 15:23:03.800828,0,0
2024-12-11 15:23:04.522182,2,0
2024-12-11 15:23:08.799993,0,0
2024-12-11 15:23:09.586214,2,0
2024-12-11 15:23:13.805617,0,0
2024-12-11 15:23:14.565419,2,0
2024-12-11 15:23:19.531372,2,0
2024-12-11 15:23:20.755817,3,0
2024-12-11 15:23:23.821275,0,0
2024-12-11 15:23:24.551522,2,0
2024-12-11 15:23:25.740858,3,0
2024-12-11 05:46:30.838252,0,25
2024-12-11 05:46:32.894798,2,0
2024-12-11 05:46:33.879491,3,0
2024-12-11 05:46:38.884033,3,0
2024-12-11 05:46:42.898667,2,0
2024-12-11 05:46:47.908704,2,0
2024-12-11 05:46:48.528093,0,22
2024-12-11 05:46:54.648418,0,17
2024-12-11 05:46:57.90947,2,0
2024-12-11 05:46:58.637963,0,14
2024-12-11 05:46:59.397018,3,0
2024-12-11 05:47:09.166089,3,0
2024-12-11 05:47:12.929362,2,0
2024-12-11 05:47:13.899176,3,0
2024-12-11 05:47:18.460019,2,0
2024-12-11 05:47:23.930274,3,0
2024-12-11 05:47:27.450087,0,0
2024-12-11 05:47:27.979394,2,0
2024-12-11 05:47:32.965666,2,0
2024-12-11 05:47:39.76838,3,0
2024-12-11 05:47:43.507762,2,0
2024-12-11 05:47:43.888587,3,0
2024-12-11 05:47:52.432172,0,0
2024-12-11 05:47:52.939665,2,0
2024-12-11 05:48:07.376948,0,0
2024-12-11 05:48:07.955613,2,0
2024-12-11 05:48:08.919411,3,0
2024-12-11 05:48:13.117054,2,0
2024-12-11 05:48:13.964973,3,0
2024-12-11 05:48:17.379609,0,0
2024-12-11 05:48:22.390834,0,0
2024-12-11 05:48:22.969664,2,0
2024-12-11 05:48:27.400766,0,0
2024-12-11 05:48:33.000108,2,0
2024-12-11 05:48:33.941437,3,0
2024-12-11 05:48:37.456212,0,0
2024-12-11 05:48:38.041176,2,0
2024-12-11 05:48:38.970238,3,0
2024-12-11 05:48:43.977212,3,0
2024-12-11 05:48:48.489804,0,57
2024-12-11 05:48:49.755803,3,0
2024-12-11 05:48:53.514168,0,0
2024-12-11 05:48:53.995225,3,0
2024-12-11 05:48:57.790328,0,14
2024-12-11 05:49:01.711451,0,15
2024-12-11 05:49:04.005333,3,0
2024-12-11 05:49:08.031752,2,0
2024-12-11 05:49:11.160079,0,16
2024-12-11 05:49:13.100714,2,0
2024-12-11 05:49:13.190501,0,21
2024-12-11 05:49:14.585585,3,0
2024-12-11 05:49:18.07052,2,0
2024-12-11 05:49:18.810107,0,21
2024-12-11 05:49:19.016739,3,0
2024-12-11 05:49:24.616679,0,21
2024-12-11 05:49:28.121685,2,0
2024-12-11 05:49:29.334296,3,0
2024-12-11 05:49:30.053083,0,20
2024-12-11 05:49:33.063005,2,0
2024-12-11 05:49:39.313889,3,0
2024-12-11 05:49:41.720591,0,22
2024-12-11 05:49:48.991166,3,0
2024-12-11 15:22:19.52168,2,0
2024-12-11 15:22:21.471928,0,22
2024-12-11 15:22:23.946996,0,24
2024-12-11 17:38:47.062616,3,0
2024-12-11 17:38:57.06208,3,0
2024-12-11 17:39:03.561131,0,0
2024-12-11 17:39:05.811881,2,0
2024-12-11 17:39:07.087054,3,0
2024-12-11 17:39:10.752259,0,26
2024-12-11 17:39:10.832705,2,0
2024-12-11 17:39:15.857189,0,0
2024-12-11 17:40:10.866761,2,0
2024-12-11 17:40:12.097354,3,0
2024-12-11 17:40:15.852699,0,0
2024-12-11 17:40:20.861483,0,0
2024-12-11 17:42:36.07645,2,0
2024-12-11 17:42:37.213009,3,0
2024-12-11 17:42:38.544095,0,0
2024-12-11 17:42:41.0883,2,0
2024-12-11 17:42:42.217151,3,0
2024-12-11 17:42:45.991957,2,0
2024-12-11 17:42:47.261876,3,0
2024-12-11 17:42:48.551086,0,0
2024-12-11 17:42:52.237542,3,0
2024-12-11 17:42:53.561525,0,0
2024-12-11 17:42:54.991204,0,42
2024-12-11 17:43:00.36818,0,152
2024-12-11 17:43:01.00274,2,0
2024-12-11 17:43:02.262428,3,0
2024-12-11 17:43:04.872744,0,13
2024-12-11 17:43:06.029719,2,0
2024-12-11 17:43:09.226876,0,26
2024-12-11 17:43:12.268498,3,0
2024-12-11 17:43:17.267475,3,0
2024-12-11 17:43:19.224032,0,0
2024-12-11 17:43:21.06896,2,0
2024-12-11 17:43:22.291255,3,0
2024-12-11 17:43:24.171901,0,0
2024-12-11 17:43:26.107741,2,0
2024-12-11 17:43:27.309601,3,0
2024-12-11 17:43:29.182682,0,0
2024-12-11 17:43:32.302524,3,0
2024-12-11 17:43:37.297513,3,0
2024-12-11 17:43:41.051825,2,0
2024-12-11 17:43:44.187219,0,0
2024-12-11 17:43:47.306619,3,0
2024-12-11 17:43:57.311655,0,19
2024-12-11 17:44:00.960903,0,16
2024-12-11 17:44:01.037355,2,0
2024-12-11 17:44:02.281868,3,0
2024-12-11 17:44:11.052803,2,0
2024-12-11 17:44:12.231141,0,20
2024-12-11 17:44:12.28257,3,0
2024-12-11 17:44:15.521516,0,18
2024-12-11 17:44:16.032447,2,0
2024-12-11 17:44:20.536426,0,0
2024-12-11 06:54:10.341807,0,0
2024-12-11 06:54:11.181838,2,0
2024-12-11 06:54:11.66194,0,0
2024-12-11 06:54:16.286596,2,0
2024-12-11 06:54:17.051475,3,0
2024-12-11 06:54:21.036677,2,0
2024-12-11 06:54:23.079872,0,0
2024-12-11 06:54:24.384877,0,47
2024-12-11 06:54:26.017002,2,0
2024-12-11 06:54:26.951804,3,0
2024-12-11 06:54:29.441662,0,0
2024-12-11 06:54:34.457081,0,0
2024-12-11 06:54:35.951517,0,38
2024-12-11 06:54:36.053565,2,0
2024-12-11 06:54:37.030814,3,0
2024-12-11 06:54:40.627507,0,12
2024-12-11 06:54:41.092324,2,0
2024-12-11 06:54:41.977231,3,0
2024-12-11 06:54:45.856819,0,0
2024-12-11 06:54:46.98689,3,0
2024-12-11 06:54:49.171022,0,17
2024-12-11 06:54:51.061323,2,0
2024-12-11 06:54:52.084244,3,0
2024-12-11 06:54:52.476615,0,17
2024-12-11 06:54:56.07148,2,0
2024-12-11 06:55:11.082146,2,0
