time,position,h1,h2,at
2024-12-06 13:08:51.322964,0,904,588,33.2
2024-12-06 13:08:54.782923,3,884,582,33.2
2024-12-06 13:09:13.621719,2,464,310,33.5
2024-12-06 13:09:49.941134,0,930,618,33
2024-12-06 13:09:53.403304,3,923,604,32.8
2024-12-06 13:10:12.234398,2,471,319,33.8
2024-12-06 13:10:48.612313,0,910,595,31.8
2024-12-06 13:10:52.025249,3,897,589,32
2024-12-06 13:17:38.659085,0,888,564,31.5
2024-12-06 13:17:42.112382,3,877,567,31.2
2024-12-06 13:18:00.976725,2,444,298,33.8
2024-12-06 13:18:37.361965,0,906,587,32.2
2024-12-06 13:18:40.797394,3,893,573,31.8
2024-12-06 13:19:01.093658,2,448,417,33.8
2024-12-06 13:19:35.84568,0,912,588,32.2
2024-12-06 13:19:39.36691,3,902,590,32
2024-12-06 13:19:58.215979,2,448,312,33.8
2024-12-06 13:20:34.467536,0,890,566,32.8
2024-12-06 13:20:37.913538,3,894,577,33
2024-12-06 13:20:56.777907,2,450,298,34
2024-12-06 13:21:33.072857,0,861,528,34
2024-12-06 13:21:36.522769,3,856,538,34
2024-12-06 13:21:55.37225,2,430,283,34
2024-12-06 13:22:31.646019,0,905,568,34.2
2024-12-06 13:22:35.189517,3,898,580,34.5
2024-12-06 13:22:53.994621,2,436,303,34.5
2024-12-06 13:23:30.229044,0,900,582,33.5
2024-12-06 13:23:33.696035,3,892,571,33.8
2024-12-06 13:23:52.536375,2,462,325,34.5
2024-12-06 13:44:59.307452,0,887,570,37.8
2024-12-06 13:45:21.602794,2,486,305,34.2
2024-12-06 13:45:57.843954,0,886,564,38.5
2024-12-06 13:46:01.36357,3,865,572,38
2024-12-06 13:46:20.21799,2,443,298,33.8
2024-12-06 13:46:56.67441,0,932,584,37.8
2024-12-06 13:46:59.948302,3,912,592,37
2024-12-06 13:47:18.853924,2,458,315,34
2024-12-06 13:47:55.075759,0,850,548,40
2024-12-06 13:47:58.569934,3,860,553,39.2
2024-12-06 13:48:17.395514,2,454,316,34
2024-12-06 13:48:53.625754,0,866,527,39.2
2024-12-06 13:48:57.126298,3,846,526,38.5
2024-12-06 13:49:16.074451,2,454,316,33.8
2024-12-06 13:49:52.231742,0,863,536,39.8
2024-12-06 13:49:55.676939,3,852,540,39.2
2024-12-06 13:50:14.541221,2,456,307,33.8
2024-12-06 13:50:50.842268,0,925,592,39
2024-12-06 13:50:54.271836,3,898,690,38.5
2024-12-06 13:51:13.20882,2,456,315,33.8
2024-12-06 13:51:49.393344,0,883,545,41
2024-12-06 13:51:52.908384,3,866,554,41
2024-12-06 13:52:11.777544,2,466,319,33.5
2024-12-06 13:52:48.01854,0,863,550,41.2
2024-12-06 13:52:51.516774,3,865,559,41.5
2024-12-06 13:53:10.385264,2,432,330,33.5
2024-12-06 13:53:46.677769,0,828,522,41.8
2024-12-06 13:53:50.127743,3,828,530,42.2
2024-12-06 13:54:08.937019,2,490,352,33.5
2024-12-06 13:54:45.18617,0,857,539,42.5
2024-12-06 13:54:48.676002,3,873,558,42.8
2024-12-06 13:55:07.544476,2,434,315,33.5
2024-12-06 13:55:43.783887,0,841,522,43
2024-12-06 13:55:47.226455,3,833,519,43.8
2024-12-06 13:56:06.157096,2,458,314,33.5
2024-12-06 13:56:42.576918,0,914,594,42.5
2024-12-06 13:56:45.836258,3,920,608,43
2024-12-06 13:57:04.729994,2,440,302,34
2024-12-06 13:57:40.945375,0,884,571,40.5
2024-12-06 13:57:44.506019,3,867,563,40.8
2024-12-06 13:58:03.389895,2,448,315,34
2024-12-06 13:58:39.619527,0,936,589,40.2
2024-12-06 13:58:43.014523,3,902,560,40.5
2024-12-06 13:59:01.879185,2,481,334,33.8
2024-12-06 13:59:41.61679,3,885,566,40
2024-12-06 14:00:00.486635,2,422,436,34
2024-12-06 14:00:36.737976,0,858,536,41.2
2024-12-06 14:00:40.253274,3,834,713,41.5
2024-12-06 14:00:59.097235,2,455,687,33.8
2024-12-06 14:01:35.513501,0,913,559,41.5
2024-12-06 14:01:38.77725,3,893,584,41.2
2024-12-06 14:01:57.665831,2,470,333,33.5
2024-12-06 14:02:34.013782,0,909,584,41.5
2024-12-06 14:02:37.394211,3,901,586,40.8
2024-12-06 14:02:56.326173,2,440,308,33.5
2024-12-06 14:03:32.626547,0,879,575,41
2024-12-06 14:03:36.014195,3,872,544,40.5
2024-12-06 14:03:54.90814,2,438,307,33.2
2024-12-06 14:04:31.187511,0,890,573,41.5
2024-12-06 14:04:34.636634,3,889,581,40.5
2024-12-06 14:04:53.469486,2,433,295,33.5
2024-12-06 14:05:29.747423,0,880,564,41.5
2024-12-06 14:05:33.191115,3,866,690,40.8
2024-12-06 14:05:52.068904,2,553,358,33.5
2024-12-06 14:06:28.356807,0,846,536,43.2
2024-12-06 14:06:31.790824,3,836,547,42.2
2024-12-06 14:06:50.683052,2,480,316,33.8
2024-12-06 14:07:27.051102,0,925,588,42.5
2024-12-06 14:07:30.360917,3,904,612,41.2
2024-12-06 14:07:49.23074,2,456,413,34
2024-12-06 14:08:25.542436,0,918,591,39.8
2024-12-06 14:08:28.967373,3,904,594,38.8
2024-12-06 14:08:47.826945,2,414,280,34
2024-12-06 14:09:24.095916,0,885,600,40.5
2024-12-06 14:09:27.587676,3,901,603,39
2024-12-06 14:09:46.462115,2,446,322,34
2024-12-06 14:10:22.694048,0,896,568,40.2
2024-12-06 14:10:26.128585,3,886,579,39
2024-12-06 14:10:44.99874,2,424,289,34
2024-12-06 14:11:21.31021,0,871,589,40
2024-12-06 14:11:24.859404,3,882,578,39
2024-12-06 14:11:43.639057,2,485,345,34.2
2024-12-06 14:12:19.871691,0,889,590,40
2024-12-06 14:12:23.430654,3,891,600,39.5
2024-12-06 14:12:42.291053,2,443,311,34
2024-12-06 14:13:18.476995,0,918,562,38.5
2024-12-06 14:13:21.906395,3,868,547,38
2024-12-06 14:13:40.846469,2,459,315,34
2024-12-06 14:14:17.203683,0,880,555,38.5
2024-12-06 14:14:20.573677,3,860,555,39
2024-12-06 14:14:39.388129,2,456,332,34
2024-12-06 14:15:15.663099,0,866,556,39.2
2024-12-06 14:15:19.13777,3,851,569,40.2
2024-12-06 14:15:38.008177,2,446,296,34
2024-12-06 14:16:14.369162,0,903,583,40.8
2024-12-06 14:16:17.74308,3,912,590,40.5
2024-12-06 14:16:36.588355,2,440,586,34
2024-12-06 14:17:13.140513,0,928,602,39.8
2024-12-06 14:17:16.354136,3,936,610,39.5
2024-12-06 17:44:36.98871,2,494,413,33.2
2024-12-06 17:45:13.214458,0,900,571,43
2024-12-06 17:45:16.679398,3,884,583,41
2024-12-06 17:45:35.493591,2,447,311,33.5
2024-12-06 17:46:15.294839,3,843,562,38.8
2024-12-06 17:47:14.010884,3,907,584,37.8
2024-12-06 17:47:32.730028,2,435,320,33.5
2024-12-06 17:51:04.78832,0,888,570,42.2
2024-12-06 17:51:27.048524,2,421,288,33.5
2024-12-06 17:53:01.980489,0,883,576,43
2024-12-06 17:53:05.461004,3,884,568,41.5
2024-12-06 17:54:00.556577,0,913,575,41.2
2024-12-06 17:54:04.011295,3,878,564,39.8
2024-12-06 17:55:02.636095,3,925,582,40.8
2024-12-06 17:55:21.427308,2,415,271,33.2
2024-12-06 17:55:57.707005,0,931,603,41.2
2024-12-06 18:01:49.257758,0,880,561,41.2
2024-12-06 18:02:47.87846,0,917,597,41
